Customer ID,VMail_Message,Day_Mins,Day_Calls,Day_Charge,Eve_Mins,Eve_Calls,Eve_Charge,Night_Mins,Night_Calls,Night_Charge,Intl_Mins,total_Mins,Intl_Calls,Intl_Charge,Total_Charge,CustServ_Calls
937837190deada64,0,250.2,121,42.53,267.1,118,22.7,151.0,114,6.8,13.0,681.3,2,3.51,75.54,1
92684e1dbd707a9b,0,223.0,121,37.91,110.1,98,9.36,188.7,107,8.49,7.1,528.9,12,1.92,57.68,0
736ef4a77c0d35e,0,183.6,116,31.21,152.6,98,12.97,212.2,99,9.55,12.2,560.6,6,3.29,57.02,3
93218bc041e83278,22,166.0,114,28.22,174.5,103,14.83,244.9,68,11.02,10.2,595.6,6,2.75,56.82,1
68d28cda17ff0df,0,136.1,112,23.14,272.9,96,23.2,220.2,104,9.91,4.4,633.6,2,1.19,57.44,1
57e4f517217355f,0,149.3,113,25.38,242.2,122,20.59,174.3,104,7.84,8.9,574.7,6,2.4,56.21,2
74a98c889a577a9,0,65.4,97,11.12,168.2,76,14.3,236.0,113,10.62,13.8,483.4,1,3.73,39.77,2
68cc4bdc7286a81,0,213.4,111,36.28,234.5,94,19.93,250.1,123,11.25,2.7,700.7,4,0.73,68.19,1
93153e6e96f52fdd,0,206.9,85,35.17,244.7,78,20.8,221.5,136,9.97,7.7,680.8,2,2.08,68.02,3
931d8fba6a744584,27,186.2,78,31.65,189.6,83,16.12,76.5,139,3.44,9.6,461.9,3,2.59,53.8,2
92646babdd72f42c,23,280.2,136,47.63,220.5,92,18.74,136.9,102,6.16,13.3,650.9,3,3.59,76.12,4
5d8739dca60be67,22,196.6,84,33.42,313.2,92,26.62,163.3,108,7.35,11.9,685.0,3,3.21,70.6,0
79618e6437765d8,0,312.0,109,53.04,129.4,100,11.0,217.6,74,9.79,10.5,669.5,2,2.84,76.67,0
6877d7dc5692781,36,199.0,110,33.83,291.3,111,24.76,197.6,92,8.89,11.0,698.9,6,2.97,70.45,1
9258254f0101f9a2,0,203.1,96,34.53,217.0,126,18.45,180.9,122,8.14,13.5,614.5,2,3.65,64.77,3
62d2b67be24651d,0,168.8,97,28.7,220.3,87,18.73,154.3,113,6.94,10.9,554.3,2,2.94,57.31,0
792cf43b7e3a767,0,173.1,140,29.43,240.3,105,20.43,233.2,117,10.49,9.0,655.6,5,2.43,62.78,1
9380fb32959406ef,0,134.4,106,22.85,211.3,98,17.96,193.6,125,8.71,10.2,549.5,2,2.75,52.27,5
92b2c4f0d4828eb1,40,202.6,103,34.44,118.8,128,10.1,234.9,98,10.57,9.0,565.3,9,2.43,57.54,2
92b1daae1ef98ce2,0,74.5,117,12.67,200.8,98,17.07,192.2,101,8.65,9.8,477.3,7,2.65,41.04,3
9db01bc97307d8b8,0,83.6,148,14.21,120.9,91,10.28,226.6,110,10.2,10.7,441.8,9,2.89,37.58,0
6e074cb366afcdb,0,192.2,86,32.67,168.6,116,14.33,139.8,87,6.29,9.4,510.0,6,2.54,55.83,1
937e26b692a77a84,0,220.2,89,37.43,88.3,125,7.51,195.3,79,8.79,12.9,516.7,5,3.48,57.21,0
937b468d356e5991,0,135.1,95,22.97,134.1,102,11.4,223.1,81,10.04,12.3,504.6,2,3.32,47.73,2
580df9500888d02,0,253.4,77,43.08,182.4,151,15.5,275.8,103,12.41,8.4,720.0,2,2.27,73.26,1
742a558c8c8b51e,0,225.0,81,38.25,176.9,63,15.04,194.3,110,8.74,7.1,603.3,2,1.92,63.95,3
9270117526ce179a,0,198.5,99,33.75,267.8,60,22.76,354.9,75,15.97,9.4,830.6,3,2.54,75.02,0
51bdcd4012e6d72,0,110.3,107,18.75,166.5,93,14.15,202.3,96,9.1,9.5,488.6,5,2.57,44.57,0
926cce086b695f9d,37,60.0,102,10.2,102.2,80,8.69,261.8,106,11.78,11.1,435.1,3,3.0,33.67,0
626da1298476282,0,214.8,94,36.52,149.7,58,12.72,283.4,66,12.75,10.2,658.1,5,2.75,64.74,0
797f2d9f4bb4e16,0,181.8,85,30.91,202.4,98,17.2,245.9,97,11.07,9.2,639.3,2,2.48,61.66,4
92cc88b75007b86c,23,154.0,114,26.18,278.0,137,23.63,228.4,112,10.28,11.8,672.2,4,3.19,63.28,2
578b69a836a83f0,29,157.4,99,26.76,117.9,80,10.02,279.2,79,12.56,13.9,568.4,11,3.75,53.09,4
9269852c2fd42306,0,207.9,91,35.34,172.0,109,14.62,191.8,143,8.63,14.4,586.1,7,3.89,62.48,4
738f635f5a0a577,0,207.0,90,35.19,232.9,83,19.8,172.4,108,7.76,9.1,621.4,8,2.46,65.21,3
744943e8558c902,41,119.0,101,20.23,230.0,134,19.55,236.9,58,10.66,9.5,595.4,3,2.57,53.01,0
7a2768d3b7af82a,0,143.7,117,24.43,273.0,82,23.21,178.3,81,8.02,10.9,605.9,3,2.94,58.6,0
9268c65a1fddfa37,32,165.9,126,28.2,216.5,93,18.4,173.1,86,7.79,14.1,569.6,8,3.81,58.2,4
926e622bf93246e7,0,138.6,122,23.56,172.3,117,14.65,231.6,92,10.42,9.8,552.3,3,2.65,51.28,1
92be924a7447a3ae,0,84.7,118,14.4,249.9,86,21.24,193.4,95,8.7,14.5,542.5,8,3.92,48.26,1
7930afeea0c4998,0,62.6,111,10.64,180.6,126,15.35,221.7,80,9.98,10.4,475.3,2,2.81,38.78,1
63f4ae3ed1f1c63,0,155.2,79,26.38,235.3,123,20.0,169.4,80,7.62,8.7,568.6,4,2.35,56.35,1
52127fb161d271f,25,164.9,110,28.03,209.3,105,17.79,231.2,55,10.4,6.7,612.1,9,1.81,58.03,1
941dd7a030871466,0,134.5,88,22.87,143.1,112,12.16,223.9,61,10.08,15.4,516.9,1,4.16,49.27,1
92c6b5d216e38b47,0,143.3,103,24.36,211.3,108,17.96,185.2,96,8.33,11.5,551.3,3,3.11,53.76,1
6f0ade482da4916,0,168.3,110,28.61,221.2,73,18.8,241.0,136,10.85,12.5,643.0,1,3.38,61.64,1
9429eeb11654df56,0,262.4,55,44.61,194.6,113,16.54,146.5,85,6.59,8.3,611.8,6,2.24,69.98,2
92bed8e6fa542f1f,30,206.2,79,35.05,260.0,91,22.1,291.6,83,13.12,11.4,769.2,6,3.08,73.35,1
92be5695a32f981a,28,225.8,94,38.39,193.0,117,16.41,232.4,100,10.46,8.4,659.6,9,2.27,67.53,4
92cc84dc596b7c40,0,138.3,89,23.51,170.5,78,14.49,263.9,98,11.88,13.5,586.2,6,3.65,53.53,3
68a3c41995f1d3f,48,94.4,104,16.05,136.2,101,11.58,147.4,89,6.63,4.5,382.5,4,1.22,35.48,0
92c97de9c96a0a23,0,160.0,123,27.2,175.4,96,14.91,184.8,99,8.32,9.9,530.1,3,2.67,53.1,2
925b1f115061e64f,0,206.6,105,35.12,224.9,117,19.12,249.9,100,11.25,14.6,696.0,3,3.94,69.43,0
92c6cc50e978e962,0,134.7,121,22.9,180.0,83,15.3,200.9,104,9.04,7.7,523.3,3,2.08,49.32,1
5e31eda2c110654,28,214.4,78,36.45,235.2,100,19.99,206.2,107,9.28,8.0,663.8,13,2.16,67.88,3
9381f431b0e7fa49,0,192.8,104,32.78,234.4,96,19.92,203.2,101,9.14,13.0,643.4,3,3.51,65.35,3
79375433f4d6ade,28,151.1,90,25.69,194.8,79,16.56,239.2,114,10.76,10.0,595.1,3,2.7,55.71,1
73cc22a1932f15c,0,221.4,103,37.64,231.8,103,19.7,122.5,100,5.51,9.8,585.5,5,2.65,65.5,3
93d7da888b7e776f,0,218.9,88,37.21,208.0,85,17.68,203.3,99,9.15,11.1,641.3,4,3.0,67.04,0
93cd395ad8c70fd3,48,189.8,96,32.27,123.4,67,10.49,214.2,106,9.64,6.5,533.9,2,1.76,54.16,2
93688d81186eb6b5,25,192.7,85,32.76,225.9,105,19.2,254.2,59,11.44,10.9,683.7,6,2.94,66.34,2
93d360cd86ad5f28,0,204.4,135,34.75,219.1,90,18.62,222.7,114,10.02,10.5,656.7,6,2.84,66.23,3
93c9cc0ad3878987,0,172.3,97,29.29,174.0,108,14.79,188.2,119,8.47,13.0,547.5,4,3.51,56.06,2
73608e2ec03e57d,0,198.4,93,33.73,210.9,108,17.93,193.3,71,8.7,10.4,613.0,6,2.81,63.17,2
5e034a2190e3f41,37,211.7,115,35.99,159.9,84,13.59,144.1,80,6.48,12.2,527.9,1,3.29,59.35,1
744943f14b28919,28,221.6,74,37.67,288.4,100,24.51,240.3,105,10.81,9.0,759.3,2,2.43,75.42,1
6dae49c0b65ad21,0,197.9,108,33.64,181.5,109,15.43,281.4,56,12.66,6.7,667.5,5,1.81,63.54,3
93d022d35fcda831,24,147.5,90,25.08,175.7,108,14.93,252.1,102,11.34,15.6,590.9,3,4.21,55.56,2
937b246c1e5ce78a,0,206.4,122,35.09,128.0,102,10.88,194.5,84,8.75,8.8,537.7,5,2.38,57.1,2
937afc15fb5751d1,0,205.9,88,35.0,209.3,86,17.79,289.9,84,13.05,14.5,719.6,4,3.92,69.76,2
9488d4d014ff9b6d,0,207.6,88,35.29,132.4,63,11.25,255.2,98,11.48,14.1,609.3,5,3.81,61.83,0
74d823b7e18c681,0,303.9,95,51.66,260.9,114,22.18,312.1,89,14.04,5.3,882.2,3,1.43,89.31,1
959daca31a906d9e,34,230.6,121,39.2,219.4,99,18.65,299.3,94,13.47,8.0,757.3,2,2.16,73.48,0
936caa206f4d1106,0,99.5,110,16.92,129.1,80,10.97,125.1,124,5.63,9.7,363.4,3,2.62,36.14,0
799f6b11c34226c,0,177.1,112,30.11,194.0,112,16.49,146.7,108,6.6,5.9,523.7,4,1.59,54.79,1
79df130314d61cb,37,172.7,93,29.36,120.1,116,10.21,216.1,86,9.72,10.3,519.2,5,2.78,52.07,5
79fc9960dabbe58,18,172.7,86,29.36,133.4,113,11.34,259.5,70,11.68,9.8,575.4,3,2.65,55.03,1
9486ad4aac33fb55,0,204.2,115,34.71,179.9,152,15.29,216.8,109,9.76,9.5,610.4,5,2.57,62.33,1
6e39f66d4b99748,0,85.7,83,14.57,247.7,67,21.05,142.4,85,6.41,10.1,485.9,5,2.73,44.76,2
580224a1cbbb9d1,0,157.6,117,26.79,184.3,58,15.67,240.4,99,10.82,11.9,594.2,1,3.21,56.49,0
92baf1c8430a3f62,0,215.5,129,36.64,218.7,117,18.59,207.1,91,9.32,6.6,647.9,9,1.78,66.33,4
7990a2005d499b8,0,181.5,98,30.86,199.9,88,16.99,287.7,114,12.95,6.6,675.7,5,1.78,62.58,1
692f00fe141b923,0,171.7,80,29.19,110.4,81,9.38,195.4,111,8.79,11.9,489.4,4,3.21,50.57,2
93203991bb6ff16f,0,266.6,106,45.32,264.8,168,22.51,207.2,119,9.32,5.9,744.5,2,1.59,78.74,1
930fdf17c6de0834,0,170.4,108,28.97,350.5,68,29.79,297.0,87,13.37,11.2,829.1,3,3.02,75.15,0
9432313a7bb8578b,0,158.0,106,26.86,292.5,114,24.86,241.1,89,10.85,9.1,700.7,4,2.46,65.03,1
9377279f4df2f219,0,92.0,117,15.64,253.6,77,21.56,214.1,90,9.63,10.3,570.0,10,2.78,49.61,1
9595dce20168b588,0,234.0,109,39.78,249.5,114,21.21,173.1,70,7.79,9.1,665.7,5,2.46,71.24,2
92bbd5db4c0497e6,0,272.1,111,46.26,268.5,118,22.82,213.8,105,9.62,8.5,762.9,10,2.3,81.0,1
9311f3ffda49de35,0,296.4,99,50.39,214.8,89,18.26,133.9,107,6.03,11.4,656.5,3,3.08,77.76,4
92b883aab034f9a0,0,194.4,101,33.05,190.3,82,16.18,183.4,107,8.25,11.4,579.5,2,3.08,60.56,0
9d610c3e84d394db,0,227.2,128,38.62,258.4,92,21.96,183.5,74,8.26,8.9,678.0,4,2.4,71.24,3
68468956c69149f,0,248.7,109,42.28,220.0,118,18.7,265.7,78,11.96,13.2,747.6,2,3.56,76.5,1
92b2ec813529394a,38,236.3,102,40.17,195.9,112,16.65,183.5,82,8.26,9.7,625.4,6,2.62,67.7,1
4cd8455ac06590b,0,205.6,69,34.95,169.5,93,14.41,220.1,64,9.9,10.9,606.1,3,2.94,62.2,0
6e18cd277482afb,0,94.1,136,16.0,280.3,122,23.83,205.0,77,9.23,9.8,589.2,4,2.65,51.71,0
932364edfbe5a2bd,0,125.2,99,21.28,205.4,107,17.46,254.4,111,11.45,18.9,603.9,2,5.1,55.29,0
589f2013a92f878,0,60.4,158,10.27,306.2,120,26.03,123.9,46,5.58,12.4,502.9,3,3.35,45.23,1
92601985efb84eff,28,121.0,105,20.57,270.4,100,22.98,160.5,76,7.22,7.7,559.6,4,2.08,52.85,2
92cce5cc6650235d,29,117.8,66,20.03,256.8,114,21.83,147.6,76,6.64,7.6,529.8,3,2.05,50.55,3
94d82e11648f866b,21,232.4,96,39.51,211.9,118,18.01,273.0,102,12.29,5.0,722.3,5,1.35,71.16,3
9324556b10d0f4b6,32,223.5,81,38.0,188.8,74,16.05,154.9,101,6.97,9.4,576.6,2,2.54,63.56,2
7448e099ef5afec,0,176.3,79,29.97,259.2,97,22.03,287.4,78,12.93,6.2,729.1,3,1.67,66.6,0
92bedb3a7b6852c5,32,125.2,79,21.28,177.8,105,15.11,232.4,89,10.46,12.9,548.3,3,3.48,50.33,1
92646bab69662fdf,0,138.7,107,23.58,256.9,113,21.84,234.9,74,10.57,10.0,640.5,3,2.7,58.69,0
93d889d2abcf6bae,0,86.3,134,14.67,246.6,92,20.96,251.6,91,11.32,11.3,595.8,4,3.05,50.0,1
932784a8d1e0d85f,0,207.0,91,35.19,154.9,121,13.17,245.1,112,11.03,13.4,620.4,5,3.62,63.01,3
9257f08faac84336,30,58.8,104,10.0,219.5,107,18.66,152.3,118,6.85,7.1,437.7,3,1.92,37.43,0
930e48a0720ad2dc,35,68.7,95,11.68,209.2,69,17.78,197.4,42,8.88,11.4,486.7,4,3.08,41.42,1
93c92d057d7125d1,33,239.2,109,40.66,235.5,112,20.02,156.3,95,7.03,9.5,640.5,4,2.57,70.28,1
6e9e8f9c61f3d38,0,198.3,130,33.71,217.1,86,18.45,188.4,96,8.48,12.5,616.3,3,3.38,64.02,0
9431843f5783720a,0,205.2,97,34.88,240.6,77,20.45,79.7,108,3.59,14.4,539.9,12,3.89,62.81,0
92c30b392431bb49,0,192.1,98,32.66,312.9,135,26.6,130.2,94,5.86,7.9,643.1,2,2.13,67.25,3
62ffb42739bc2e3,0,272.6,83,46.34,248.7,74,21.14,197.4,111,8.88,9.5,728.2,2,2.57,78.93,1
743760392f27db5,0,128.3,121,21.81,197.1,93,16.75,138.4,152,6.23,12.2,476.0,5,3.29,48.08,7
926e63b8e96bc351,0,169.6,99,28.83,264.1,87,22.45,206.3,78,9.28,9.3,649.3,4,2.51,63.07,0
690130c65c4cebe,0,201.3,95,34.22,152.8,66,12.99,233.2,101,10.49,7.5,594.8,4,2.03,59.73,1
941e11cee165564c,17,214.7,97,36.5,138.5,90,11.77,169.1,44,7.61,8.6,530.9,4,2.32,58.2,1
7a8211790ece054,0,169.2,70,28.76,271.5,77,23.08,170.2,104,7.66,10.6,621.5,2,2.86,62.36,0
633c66e82f6c2ed,0,194.1,121,33.0,176.6,110,15.01,302.8,136,13.63,7.0,680.5,7,1.89,63.53,2
6ed6fe9c5d199db,0,233.8,104,39.75,266.5,94,22.65,212.7,104,9.57,7.6,720.6,3,2.05,74.02,2
6ef03412284a2ac,0,225.1,67,38.27,199.2,127,16.93,175.5,102,7.9,14.6,614.4,2,3.94,67.04,0
74cba19ddef847a,0,213.0,63,36.21,176.6,71,15.01,262.6,126,11.82,9.1,661.3,1,2.46,65.5,1
925ae0fd9d54d9ee,0,183.9,115,31.26,255.9,101,21.75,275.0,145,12.38,10.8,725.6,11,2.92,68.31,1
5d54ffd4dfcbe8d,34,221.8,105,37.71,161.7,85,13.74,227.7,62,10.25,14.0,625.2,7,3.78,65.48,0
7a44fb564993843,21,64.6,98,10.98,176.1,86,14.97,244.8,84,11.02,0.0,485.5,0,0.0,36.97,2
68ac3398c4bec68,37,154.6,92,26.28,83.4,103,7.09,165.9,99,7.47,13.3,417.2,3,3.59,44.43,1
93c4c2d32fecd5f3,0,260.2,131,44.23,179.2,120,15.23,135.0,119,6.08,7.2,581.6,8,1.94,67.48,3
736f57eba54d21c,33,161.6,117,27.47,123.0,90,10.46,261.3,101,11.76,12.2,558.1,5,3.29,52.98,1
947c44c3ac4952a0,0,220.6,117,37.5,155.2,121,13.19,186.7,89,8.4,10.5,573.0,11,2.84,61.93,1
73ac48cb0b33af5,41,155.9,122,26.5,162.3,107,13.8,127.6,105,5.74,13.1,458.9,5,3.54,49.58,3
92574dafc477ac0f,0,107.0,63,18.19,105.7,67,8.98,243.1,74,10.94,12.8,468.6,3,3.46,41.57,4
63d62f446b8b567,0,182.5,104,31.03,204.7,95,17.4,229.9,100,10.35,11.3,628.4,8,3.05,61.83,4
94e8f142babf4cd8,38,220.1,78,37.42,234.3,71,19.92,237.3,85,10.68,10.1,701.8,4,2.73,70.75,4
6f1f2278e75884d,0,152.2,112,25.87,177.2,132,15.06,96.4,87,4.34,5.3,431.1,3,1.43,46.7,1
92c57ba95dade1cb,0,181.5,95,30.86,205.1,88,17.43,204.0,82,9.18,14.7,605.3,9,3.97,61.44,2
68a3f609f2e5226,0,236.2,77,40.15,218.6,85,18.58,194.1,97,8.73,13.2,662.1,2,3.56,71.02,2
572a987b6658ae3,0,166.1,105,28.24,79.3,93,6.74,213.7,98,9.62,12.7,471.8,2,3.43,48.03,1
93172c87f2a9f661,0,244.6,89,41.58,188.8,80,16.05,206.0,114,9.27,11.3,650.7,4,3.05,69.95,1
93126b76124136c4,23,134.2,85,22.81,227.3,132,19.32,122.4,96,5.51,8.5,492.4,2,2.3,49.94,2
5843a439541517a,39,149.7,122,25.45,211.1,75,17.94,114.3,90,5.14,9.2,484.3,4,2.48,51.01,1
78dec14e0aca763,29,150.1,109,25.52,264.7,103,22.5,178.4,97,8.03,5.8,599.0,4,1.57,57.62,1
943495410a89dff6,0,257.1,53,43.71,312.2,127,26.54,183.0,82,8.24,8.8,761.1,6,2.38,80.87,1
93d77738cc75f971,0,124.4,83,21.15,179.7,81,15.27,253.0,99,11.39,11.3,568.4,6,3.05,50.86,0
58a278d624e3679,36,141.7,121,24.09,232.3,113,19.75,222.1,131,9.99,12.0,608.1,5,3.24,57.07,1
6ed40930d00a881,0,230.0,87,39.1,103.2,138,8.77,309.6,136,13.93,11.3,654.1,3,3.05,64.85,2
959036f9056053d9,0,162.3,88,27.59,213.7,118,18.16,192.1,81,8.64,10.9,579.0,2,2.94,57.33,0
94260604257c925d,0,350.8,75,59.64,216.5,94,18.4,253.9,100,11.43,10.1,831.3,9,2.73,92.2,1
92b81ed335ac101d,0,193.3,96,32.86,264.1,123,22.45,128.6,115,5.79,9.1,595.1,3,2.46,63.56,4
5d8936b11e16177,0,78.2,127,13.29,253.4,108,21.54,255.0,100,11.48,18.0,604.6,3,4.86,51.17,1
936c6cd953b5b5ec,0,83.4,110,14.18,232.2,137,19.74,146.7,114,6.6,7.6,469.9,5,2.05,42.57,1
9323c2caa81dd9e5,0,195.6,99,33.25,267.8,120,22.76,164.9,76,7.42,16.0,644.3,2,4.32,67.75,0
937564ec0a8a75a2,0,201.8,81,34.31,225.0,114,19.13,204.4,82,9.2,10.3,641.5,6,2.78,65.42,1
635e0c58065ea24,0,197.0,110,33.49,222.8,102,18.94,225.3,91,10.14,10.6,655.7,6,2.86,65.43,2
941d3ed086c83bcf,0,218.0,57,37.06,114.4,88,9.72,269.2,95,12.11,12.4,614.0,1,3.35,62.24,0
575ba89a522c98e,0,164.8,98,28.02,229.9,96,19.54,167.3,108,7.53,14.8,576.8,2,4.0,59.09,2
78c4d1566ebec29,0,179.2,77,30.46,210.7,99,17.91,276.9,58,12.46,9.2,676.0,6,2.48,63.31,2
7480a187df70fff,21,214.0,113,36.38,180.0,114,15.3,134.5,82,6.05,10.6,539.1,5,2.86,60.59,0
937d30cb0b315a7e,0,170.5,87,28.99,118.2,116,10.05,187.9,111,8.46,11.2,487.8,7,3.02,50.52,2
6f31fe1aad84e00,0,205.7,123,34.97,214.5,108,18.23,226.1,106,10.17,6.7,653.0,18,1.81,65.18,1
79bf45407ed0f5f,0,165.5,84,28.14,286.2,112,24.33,198.9,89,8.95,11.5,662.1,2,3.11,64.53,1
9320b735c3db5b77,0,221.0,100,37.57,160.7,113,13.66,233.1,96,10.49,6.8,621.6,4,1.84,63.56,2
937bb0d359205ee0,0,242.1,118,41.16,191.0,93,16.24,218.6,50,9.84,14.7,666.4,2,3.97,71.21,3
7a1f43631583ff6,0,151.6,107,25.77,155.4,96,13.21,240.0,112,10.8,14.7,561.7,4,3.97,53.75,1
93db7343ffe7b844,0,176.2,87,29.95,145.0,81,12.33,249.5,92,11.23,5.7,576.4,4,1.54,55.05,0
92c63e5d2328a68e,22,196.0,82,33.32,322.7,82,27.43,225.6,120,10.15,3.7,748.0,5,1.0,71.9,1
73ef0aa75dc2e82,0,159.5,125,27.12,247.1,90,21.0,187.9,82,8.46,7.2,601.7,4,1.94,58.52,2
937afc15cd448546,0,230.2,113,39.13,220.4,79,18.73,204.7,111,9.21,10.7,666.0,7,2.89,69.96,4
7a6ad877f5cfdb5,0,146.7,64,24.94,274.0,99,23.29,321.3,98,14.46,8.9,750.9,1,2.4,65.09,3
63009fecf28ff36,0,210.5,102,35.79,204.5,83,17.38,127.8,53,5.75,8.5,551.3,5,2.3,61.22,1
7429b43d5c43091,0,102.0,95,17.34,270.2,139,22.97,148.2,105,6.67,10.7,531.1,3,2.89,49.87,1
941b53d17ddc2e59,0,126.0,99,21.42,238.5,73,20.27,285.1,100,12.83,10.2,659.8,6,2.75,57.27,3
5d3bef4b87f2b0d,0,168.4,125,28.63,243.8,89,20.72,214.7,102,9.66,11.1,638.0,2,3.0,62.01,1
57e4c3cae7a38f2,0,105.6,129,17.95,258.2,129,21.95,213.1,77,9.59,8.7,585.6,3,2.35,51.84,0
7a4a8229ae450e7,0,206.5,92,35.11,176.2,152,14.98,232.8,115,10.48,12.4,627.9,5,3.35,63.92,5
92b84d5e5c1c5dd8,0,217.1,76,36.91,205.2,100,17.44,185.7,91,8.36,9.4,617.4,3,2.54,65.25,2
4cda29b67d1d653,0,229.6,78,39.03,205.7,108,17.48,166.2,91,7.48,10.8,612.3,2,2.92,66.91,0
7a55838e3c35737,22,278.3,89,47.31,93.4,143,7.94,107.6,42,4.84,9.7,489.0,5,2.62,62.71,0
73f754f84afed19,0,138.6,102,23.56,199.0,93,16.92,204.1,137,9.18,7.8,549.5,4,2.11,51.77,0
7993d4c16bc3691,0,234.4,103,39.85,279.3,109,23.74,234.2,121,10.54,2.0,749.9,2,0.54,74.67,1
73e637de4343e02,0,181.5,129,30.86,130.7,112,11.11,186.5,118,8.39,8.5,507.2,4,2.3,52.66,1
68f2d70ee1d8117,0,167.3,91,28.44,230.0,68,19.55,191.7,118,8.63,10.6,599.6,5,2.86,59.48,1
7a415871bd5b494,31,121.0,105,20.57,218.9,98,18.61,226.7,110,10.2,12.0,578.6,1,3.24,52.62,1
6e41869005e0ad2,0,221.1,124,37.59,110.8,94,9.42,240.1,112,10.8,10.6,582.6,3,2.86,60.67,0
79fa20c481a64d8,26,145.8,108,24.79,192.2,89,16.34,165.1,96,7.43,9.9,513.0,2,2.67,51.23,1
92cc49e821eb08ff,0,222.8,122,37.88,163.2,107,13.87,160.6,112,7.23,11.2,557.8,6,3.02,62.0,1
6e1c257dcad362a,0,183.4,80,31.18,242.0,115,20.57,201.4,100,9.06,7.5,634.3,3,2.03,62.84,4
79423d1b4c71f86,0,264.3,91,44.93,160.9,115,13.68,198.6,73,8.94,9.3,633.1,5,2.51,70.06,0
51809e550250782,0,146.0,78,24.82,109.7,79,9.32,247.4,108,11.13,6.8,509.9,7,1.84,47.11,0
931174c8d7a03ca7,0,157.1,134,26.71,184.9,122,15.72,197.2,59,8.87,8.5,547.7,5,2.3,53.6,4
936ff6dd62242cba,0,127.3,108,21.64,251.3,81,21.36,135.0,88,6.08,10.3,523.9,3,2.78,51.86,1
93d04a5d53740dad,0,187.9,110,31.94,197.0,117,16.75,167.0,108,7.52,4.8,556.7,4,1.3,57.51,2
52444a4d3692744,0,178.8,90,30.4,141.2,72,12.0,203.0,99,9.14,8.4,531.4,5,2.27,53.81,2
68a59bbcb4fb8cb,0,97.2,80,16.52,186.2,90,15.83,189.0,92,8.5,10.4,482.8,6,2.81,43.66,2
741bfc357bd12ea,0,259.8,85,44.17,242.3,117,20.6,168.8,72,7.6,5.4,676.3,1,1.46,73.83,0
931dfddb7def73ed,0,256.5,112,43.61,199.5,90,16.96,188.3,122,8.47,7.0,651.3,5,1.89,70.93,3
6ea86775677eadc,0,169.5,77,28.82,124.0,87,10.54,219.4,92,9.87,10.0,522.9,3,2.7,51.93,0
92ba195bce9f4853,0,239.7,47,40.75,282.9,110,24.05,238.4,88,10.73,8.7,769.7,3,2.35,77.88,2
9e059ecf8ceaf6ab,0,171.5,99,29.16,160.0,103,13.6,212.4,102,9.56,5.0,548.9,2,1.35,53.67,1
92c587520bc355e2,0,239.9,84,40.78,174.8,106,14.86,209.5,93,9.43,9.8,634.0,2,2.65,67.72,0
93245565e49fd69e,34,142.3,73,24.19,194.8,79,16.56,239.3,81,10.77,16.0,592.4,6,4.32,55.84,1
92c0e9e862a56e16,0,184.1,98,31.3,327.0,73,27.8,212.5,106,9.56,7.5,731.1,6,2.03,70.69,2
93c40bc2e73a2ac7,28,206.9,126,35.17,264.4,126,22.47,171.8,124,7.73,9.3,652.4,11,2.51,67.88,2
6273a4299388331,0,259.9,114,44.18,176.2,94,14.98,77.2,112,3.47,15.3,528.6,1,4.13,66.76,1
92580c7d52e0da62,0,203.8,122,34.65,283.1,76,24.06,197.3,83,8.88,12.5,696.7,3,3.38,70.97,0
79e7ccfd1059b97,45,248.8,124,42.3,140.3,77,11.93,263.6,102,11.86,10.3,663.0,2,2.78,68.87,3
92b72e5ce834ce2f,16,221.6,110,37.67,130.2,123,11.07,200.0,108,9.0,11.3,563.1,3,3.05,60.79,1
9326ac4202ce971e,0,192.9,131,32.79,185.5,101,15.77,205.2,130,9.23,10.9,594.5,4,2.94,60.73,1
947e4a2cee7833f4,0,122.4,129,20.81,113.4,108,9.64,180.2,97,8.11,12.5,428.5,7,3.38,41.94,1
6930b3698f17d5c,40,104.9,65,17.83,216.3,93,18.39,217.4,128,9.78,9.6,548.2,9,2.59,48.59,1
93bff3d0065a5759,0,173.2,91,29.44,196.8,106,16.73,209.3,128,9.42,11.2,590.5,5,3.02,58.61,3
5e47429ddd01a91,0,119.4,69,20.3,273.3,92,23.23,214.4,153,9.65,12.4,619.5,7,3.35,56.53,2
5db5868aba61d10,0,250.3,100,42.55,260.6,90,22.15,195.0,104,8.78,13.3,719.2,2,3.59,77.07,2
93d867b0f7bbfa2f,0,178.3,98,30.31,282.6,110,24.02,181.0,98,8.15,11.4,653.3,4,3.08,65.56,1
92b80b74e724b581,0,243.4,77,41.38,182.1,97,15.48,259.2,94,11.66,12.8,697.5,2,3.46,71.98,1
6f0ade9a3188022,0,155.0,106,26.35,175.3,101,14.9,155.6,125,7.0,11.8,497.7,5,3.19,51.44,2
681bd3191956fd4,31,288.7,101,49.08,203.8,102,17.32,203.2,49,9.14,8.6,704.3,3,2.32,77.86,0
63ba10cc7305b05,29,240.4,80,40.87,118.9,91,10.11,164.2,108,7.39,11.2,534.7,3,3.02,61.39,1
9429f66e23bb80e1,0,190.3,123,32.35,301.3,96,25.61,214.6,134,9.66,8.0,714.2,3,2.16,69.78,1
925822fbe807d4e1,0,278.0,76,47.26,176.7,74,15.02,219.5,126,9.88,8.3,682.5,4,2.24,74.4,0
